datasetID,institution,title,server
pmelTaoQrtD,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1987-present, Potential Density Anomaly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtS,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1987-present, Salinity","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtAdcp,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1988-2020, ADCP","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtEvap,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1989-present, Evaporation","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtQlat,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1989-present, Latent Heat Flux","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtRh,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1989-present, Relative Humidity","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtQsen,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1989-present, Sensible Heat Flux","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtTau,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1989-present, Wind Stress","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtSwnet,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1991-present, Net Shortwave Radiation","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtSss,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1992-present, Sea Surface Salinity","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtSsd,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1992-present, Sigma-Theta","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtEmp,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1997-present, Evaporation Minus Precipitation","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtRf,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1997-present, Heat Flux Due To Rain","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtRain,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1997-present, Precipitation","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtBp,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 1998-present, Barometric (Air) Pressure","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtBf,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 2000-present, Buoyancy Flux","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtLw,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 2000-present, Longwave Radiation","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtLwnet,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 2000-present, Net Longwave Radiation","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
pmelTaoQrtQnet,"NOAA PMEL, TAO/TRITON, RAMA, PIRATA","TAO/TRITON, RAMA, and PIRATA Buoys, Quarterly, 2000-present, Total Heat Flux","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdATastdhday,NOAA NMFS SWFSC ERD,"Temperature, All Surface, NOAA POES AVHRR, LAC, 0.0125 degrees, West US, Daytime, 2006-present (Single Scan)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdATastdhday_LonPM180,NOAA NMFS SWFSC ERD,"Temperature, All Surface, NOAA POES AVHRR, LAC, 0.0125 degrees, West US, Daytime, 2006-present (Single Scan), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdATastnhday,NOAA NMFS SWFSC ERD,"Temperature, All Surface, NOAA POES AVHRR, LAC, 0.0125 degrees, West US, Nighttime, 2006-present (Single Scan)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdATastnhday_LonPM180,NOAA NMFS SWFSC ERD,"Temperature, All Surface, NOAA POES AVHRR, LAC, 0.0125 degrees, West US, Nighttime, 2006-present (Single Scan), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
testMediaFiles,NOAA SWFSC ERD,Test Media Files,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
testPublicAwsS3MediaFiles,NOAA SWFSC ERD,Test Public AWS S3 Media Files,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
GEBCO_2020,"GEBCO, BODC","The GEBCO_2020 Grid, a continuous terrain model for oceans and land at 15 arc-second intervals","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
GEBCO_2020_Lon0360,"GEBCO, BODC","The GEBCO_2020 Grid, a continuous terrain model for oceans and land at 15 arc-second intervals, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
etopo180,NOAA NGDC,"Topography, ETOPO1, 0.0166667 degrees, Global (longitude -180 to 180), (Ice Sheet Surface)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
etopo360,NOAA NGDC,"Topography, ETOPO1, 0.0166667 degrees, Global (longitude 0 to 360), (Ice Sheet Surface)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
gtoppAT,Stanford,TOPP Historical Tagged Animals,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
swfscTrinidadCTD,"California Polytechnic University - Humboldt, Cooperative Fisheries Oceanography Research Team, NOAA Fisheries, SWFSC, Fisheries Ecology Division",Trinidad Head Line CTD Hydrography,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ECMM_Unidentified_beaked_whales,Duke University Marine Geospatial Ecology Laboratory,Unidentified Beaked Whales Habitat-based Marine Mammal Density Models for the U.S. Atlantic: Latest Versions,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI216hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 21N 107W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI21mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 21N 107W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI21mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 21N 107W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI246hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 24N 113W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI24mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 24N 113W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI24mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 24N 113W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI276hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 27N 116W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI27mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 27N 116W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI27mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 27N 116W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI306hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 30N 119W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI30mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 30N 119W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI30mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 30N 119W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI336hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 33N 119W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI33mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 33N 119W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI33mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 33N 119W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI366hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 36N 122W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI36mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 36N 122W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI36mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 36N 122W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI396hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 39N 125W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI39mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 39N 125W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI39mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 39N 125W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI426hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 42N 125W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI42mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 42N 125W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI42mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 42N 125W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI456hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 45N 125W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI45mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 45N 125W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI45mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 45N 125W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI486hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 48N 125W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI48mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 48N 125W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI48mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 48N 125W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI516hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 51N 131W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI51mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 51N 131W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI51mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 51N 131W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI546hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 54N 134W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI54mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 54N 134W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI54mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 54N 134W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI576hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 57N 137W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI57mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 57N 137W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI57mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 57N 137W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI606hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 60N 146W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI60mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 60N 146W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI60mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 60N 146W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI616hr,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 60N 149W, 6-hourly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI61mo,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 60N 149W, monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdUI61mo_LonPM180,NOAA/SWFSC Environmental Research Division,"Upwelling Index, 60N 149W, monthly, Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVHsstaWS3day,NOAA/NESDIS,VIIRS SST Day and Night 3 Day Composite,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVHsstaWS3day_Lon0360,NOAA/NESDIS,"VIIRS SST Day and Night 3 Day Composite, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018chla8day,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, R2018, 2012-present, 8-Day","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018chla8day_Lon0360,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, R2018, 2012-present, 8-Day, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018chla1day,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, R2018, 2012-present, Daily","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018chla1day_Lon0360,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, R2018, 2012-present, Daily, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018chlamday,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, R2018, 2012-present, Monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018chlamday_Lon0360,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, R2018, 2012-present, Monthly, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH3chla8day,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, v2016, 2012-2017, 8-Day, DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH3chla8day_Lon0360,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, v2016, 2012-2017, 8-Day, DEPRECATED, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH3chla1day,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, v2016, 2012-2017, Daily, DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH3chla1day_Lon0360,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, v2016, 2012-2017, Daily, DEPRECATED, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH3chlamday,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, v2016, 2012-2017, Monthly, DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH3chlamday_Lon0360,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, Chlorophyll a, OCI Algorithm, v2016, 2012-2017, Monthly, DEPRECATED, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018k4908day,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, K490, R2018, 2012-present, 8-Day","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018k4908day_Lon0360,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, K490, R2018, 2012-present, 8-Day, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018k4901day,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, K490, R2018, 2012-present, Daily","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018k4901day_Lon0360,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, K490, R2018, 2012-present, Daily, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018k490mday,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, K490, R2018, 2012-present, Monthly","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH2018k490mday_Lon0360,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, K490, R2018, 2012-present, Monthly, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH3k4908day,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, K490, v2016, 2012-2017, 8-Day, DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH3k4908day_Lon0360,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, K490, v2016, 2012-2017, 8-Day, DEPRECATED, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH3k4901day,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, K490, v2016, 2012-2017, Daily, DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdVH3k4901day_Lon0360,NASA/GSFC OBPG,"VIIRSN, Suomi-NPP, Level-3 SMI, NASA, Global, 4km, K490, v2016, 2012-2017, Daily, DEPRECATED, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
